object_id,sector,provider_name,timespan_begin,timespan_end,dc_type,dc_subject,metadata_format,view_fields,digitized
25TVZDTIG4OXNGVBSPQAWQ6WHZDM5H2Z,Library,Deutsche Nationalbibliothek,2018.0,,"[""Hochschulschrift""]","[""Grundschulkind"", ""Leistungsentwicklung"", ""Lehrer"", ""Arbeitsgedächtnis"", ""Offener Unterricht"", ""Erziehung, Schul- und Bildungswesen""]",MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Schlagwort"", ""Klassifikation"", ""Standort""]",False
25UDY5HCPMLFBWWNKVXUCXN57JD5G3ZX,Library,Herzogin Anna Amalia Bibliothek,1800.0,1800.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Erschienen"", ""Sprache""]",True
25UFP4CVTEVOADCYG7Y4S6ZH565452IX,Library,Universitätsbibliothek 'Georgius Agricola' der TU Bergakademie Freiberg,1829.0,1829.0,"[""Band""]",[],METS,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Dokumenttyp"", ""Erschienen in"", ""Entstanden"", ""Sprache"", ""Umfang"", ""Reihe"", ""PURL"", ""URN"", ""Standort"", ""Förderung""]",True
25UQFG4L5GVPRAXNVPXPWVE7ITOLDZVO,Library,Deutsche Nationalbibliothek,2016.0,2016.0,"[""Hochschulschrift""]","[""Gehirn"", ""Zentralnervensystem""]",MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Anmerkungen"", ""Schlagwort"", ""URN"", ""Standort""]",True
25UT4OX3BQUCPN2JJDUZX4IGGRRX7SX5,Library,ZBW - Deutsche Zentralbibliothek für Wirtschaftswissenschaften - Leibniz-Informationszentrum Wirtschaft,2016.0,2016.0,"[""Arbeitspapier""]","[""Wirtschaft"", ""Monetary Policy"", ""Central Banks and Their Policies"", ""Policy Objectives; Policy Designs and Consistency; Policy Coordination"", ""Financial Crises"", ""Crisis Management"", ""quantitative easing"", ""lender of last resort"", ""monetary financing"", ""loss sharing"", ""central bank independence"", ""central bank accountability"", ""central bank governance"", ""rules vs discretion""]",Dublin Core,"[""Objektbezeichnung"", ""Objektbeschreibung"", ""Klassifikation"", ""Thema"", ""Ereignis"", ""(wer)"", ""Ereignis"", ""(wer)"", ""(wo)"", ""(wann)"", ""Erschienen in"", ""Sprache"", ""URN"", ""Handle""]",True
25UZJKFXTHF5OIMA2PCTR5YX7P4F7UQU,Library,AddF - Archiv der deutschen Frauenbewegung. Bibliothek,,,"[""Buch""]","[""Film"", ""Schauspielerin"", ""Theater"", ""Baarova, Lida"", ""Born, Anneliese"", ""Drews, Berta"", ""Eckersberg, Else"", ""Goethe, Johann Wolfgang"", ""Helm, Brigitte"", ""Horwitz, Mirjam"", ""Loja, Maria"", ""Negri, Pola"", ""Rolland, Romain"", ""Sandrock, Adele"", ""Tschechowa, Olga"", ""Verden, Alice"", ""Wüst, Ida""]",Dublin Core,"[""Beteiligte Personen und Organisationen"", ""Erschienen"", ""Umfang"", ""Bezug (Was)"", ""Inventarnummer"", ""ISBN"", ""Objektbezeichnung""]",False
25VDYZ6AZ7DV3VJDZEENA6YX7E4GIQ7K,Library,Universitätsbibliothek Bielefeld,1902.0,1902.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache""]",True
25VYN7EY67Q2FRRXBSY5DC3YJYNRIL7J,Library,Deutsche Nationalbibliothek,2013.0,2013.0,[],"[""Meteorologe"", ""Geowissenschaften"", ""Geografie"", ""Masterstudium"", ""Geowissenschaften""]",MARC 21,"[""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Schlagwort"", ""Klassifikation"", ""Erschienen in"", ""URN"", ""Standort""]",True
25X2KYAUMH3Q46HIDMGCVSF56DNASEAK,Archive,Stadtarchiv Mainz,1614.0,1614.0,"[""Urkunden""]",[],EAD,"[""Titel der Archivalie (ungekürzt)"", ""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Provenienz"", ""Formalbeschreibung"", ""Archivalientyp""]",False
25X4VSQZKSLLBFO7YAOZO63BCGCQL56X,Archive,Landesarchiv Berlin,,,[],"[""Claudine von Villa Bella"", ""Goethe, Johann Wolfgang von"", ""Reichardt, Johann Friedrich""]",EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Enthältvermerke"", ""Archivalientyp"", ""Bemerkungen"", ""Indexbegriffe Person/Institution"", ""Indexbegriffe Sache""]",False
25XKJURLAIJQPZ4Y7WJM4MW3TQY32HNW,Library,Deutsche Nationalbibliothek,1922.0,1922.0,[],[],MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Standort""]",False
25XQYKXD7J4XJKHGRLNZ7MRJSY55SGDD,Archive,Archiv der Universitätsbibliothek Johann Christian Senckenberg,1748.0,1753.0,"[""Sachakte""]",[],EAD,"[""Archivaliensignatur"", ""Alt-/Vorsignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Archivalientyp"", ""Bemerkungen"", ""Digitalisat im Angebot des Archivs""]",True
25XXGR4AHBQAJKI756Q3JOWBHM7SSF2M,Archive,Landesarchiv Thüringen – Hauptstaatsarchiv Weimar,1921.0,1921.0,"[""Text""]",[],METS,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Dokumenttyp"", ""Erschienen"", ""Umfang"", ""URN"", ""Standort""]",True
25Y6LDMILTWUV4E3HXJRTUNJBHAWMZBO,Library,Niedersächsische Staats- und Universitätsbibliothek Göttingen,1799.0,1799.0,"[""Abschnitt""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache""]",True
25YHXNHWSLHFRBNFABHL73CTFVP37D7Y,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1824.0,1824.0,"[""Dokument""]","[""Loos, Gottfried Bernhard"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
25YSZF2MEK2UGRSB3R4NDOPKFE6E5BPB,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1816.0,1816.0,"[""Dokument""]","[""Humboldt, Wilhelm von"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
25YX7IOPSLZLF35W5YR6JS2T4XHWDDSW,Library,AddF - Archiv der deutschen Frauenbewegung. Bibliothek,,,"[""Buch""]","[""Sängerin"", ""Schauspielerin"", ""Augusta, Deutschland Kaiserin"", ""Avenarius, Cäcilie"", ""Brockhaus, Luise"", ""Brockhaus, Ottilie"", ""Goethe, Johann Wolfgang"", ""Laussot, Jessie"", ""Maier, Mathilde"", ""Olivier, Blandine"", ""Planer, Amalie"", ""Planer, Charlotte Wilhelmine"", ""Planer, Johanna Christiane"", ""Planer, Minna"", ""Planer, Natalie"", ""Ritter, Julie"", ""Schiffner, Mathilde"", ""Schröder-Devrient, Wilhelmine"", ""Tichatschek, Pauline"", ""Wagner, Cosima"", ""Wagner, Johanna Rosina"", ""Wagner, Rosalie"", ""Wesendonck, Mathilde"", ""Wolfram, Klara"", ""Bayreuth"", ""Berlin"", ""Böhmen"", ""Bordeaux"", ""Chemnitz"", ""Dessau"", ""Dresden"", ""Frankreich"", ""Genf"", ""Genfer See"", ""Hamburg"", ""Italien"", ""Karlsruhe"", ""Königsberg"", ""Lauchstädt"", ""Leipzig"", ""London"", ""Luzern"", ""Magdeburg"", ""Marseille"", ""München"", ""Paris"", ""Pillau"", ""Reichenhall"", ""Rhein"", ""Riga"", ""Sachsen"", ""Soden"", ""Teplitz"", ""Sankt Gallen"", ""Venedig"", ""Villeneuve"", ""Weimar"", ""Wien"", ""Zürich""]",Dublin Core,"[""Beteiligte Personen und Organisationen"", ""Erschienen"", ""Umfang"", ""Bezug (Was)"", ""Bezug (wo)"", ""Inventarnummer"", ""Objektbezeichnung""]",False
25YYZOKITC6FOOD3DNJIRTOAJ5TN6SFY,Archive,Bundesarchiv,1991.0,1991.0,"[""Schriftgut""]",[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Provenienz"", ""Archivalientyp"", ""Sprache der Unterlagen""]",False
25ZAMGLVJ2HBUUOSRT32PK3U7DGTXEE7,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1821.0,1821.0,"[""Dokument""]","[""Goethe, August von (1789-1830)"", ""Goethe, Johann Wolfgang von (1749-1832)""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
25ZKOJY2J4WFNFI2DYS3LD4X7MPXRYYF,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1803.0,1803.0,"[""Dokument""]","[""Sachsen-Weimar und Eisenach, Karl August Großherzog von"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
25ZU7NKRYKU2VTOFJ4KMLIFTL7CZGCLJ,Library,Sächsische Landesbibliothek - Staats- und Universitätsbibliothek Dresden,1829.0,1829.0,"[""Abschnitt""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache"", ""Förderung""]",True
2623C3WKP6ZVKL346JLGFG622DGKLRIZ,Archive,Stadtarchiv und Stadthistorische Bibliothek Bonn,1836.0,1836.0,[],[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Umfang"", ""Formalbeschreibung"", ""Archivalientyp"", ""Bemerkungen""]",False
262WCQPWDEIVUMEVDZWZE4GAFYFELMUQ,Library,Deutsche Nationalbibliothek,1975.0,1975.0,[],[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Ausgabe"", ""Sprache"", ""Umfang"", ""Inhaltsverzeichnis"", ""Erschienen in"", ""Standort""]",False
2634LTKN3F6L6JVWO6OG7SQJNU63THCT,Archive,Staatsarchiv Amberg,1728.0,1728.0,"[""Urkunden""]","[""Straubing, Lederer"", ""Reich, Georg, Straubing"", ""Staudner, Joseph, Straubing"", ""Richter, Maritn Leopold, Straubing""]",EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Formalbeschreibung"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Indexbegriffe Ort""]",False
2635EU7AHED7YTWLMH7G3RUT2OFAERYM,Library,Deutsche Nationalbibliothek,2019.0,2019.0,"[""Erzählende Literatur: Hauptwerk vor 1945""]","[""Goethe, Johann Wolfgang von""]",MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Ausgabe"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Reihe"", ""Maße"", ""Inhaltsverzeichnis"", ""Schlagwort"", ""Erschienen in"", ""ISBN"", ""Standort""]",False
263F7VZN3MUG76LCJ5U4ZZZRLXTZTYMF,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1827.0,1827.0,"[""Dokument""]","[""Müller, Friedrich von"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
265F3VN2AW66NR6SUEVAZP44XIXPK4U5,Library,Deutsche Nationalbibliothek,1981.0,1981.0,[],[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Standort""]",False
265KM7U2W2T35HFEXRDDWJ6TNL43JV6M,Library,ZBW - Deutsche Zentralbibliothek für Wirtschaftswissenschaften - Leibniz-Informationszentrum Wirtschaft,2013.0,2013.0,"[""Arbeitspapier""]","[""Wirtschaft"", ""Pension Funds; Non-bank Financial Institutions; Financial Instruments; Institutional Investors"", ""Investment Banking; Venture Capital; Brokerage; Ratings and Ratings Agencies"", ""Financing Policy; Financial Risk and Risk Management; Capital and Ownership Structure; Value of Firms; Goodwill"", ""Mergers; Acquisitions; Restructuring; Voting; Proxy Contests; Corporate Governance"", ""private equity"", ""leveraged buyouts"", ""active shareholders"", ""ownership concentration"", ""corporate governance""]",Dublin Core,"[""Objektbezeichnung"", ""Objektbeschreibung"", ""Klassifikation"", ""Thema"", ""Ereignis"", ""(wer)"", ""Ereignis"", ""(wer)"", ""(wo)"", ""(wann)"", ""Erschienen in"", ""Sprache"", ""URN"", ""Handle"", ""DOI""]",True
265NZMDDHGRLFAKUKNQ45NHLM3IXDRCD,Archive,Staatsarchiv Amberg,1612.0,1612.0,"[""Urkunden""]","[""Speinshart, Kloster"", ""Birk, Zehnt"", ""Julius, Bischof von Würzburg"", ""Richius, Theophilus""]",EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Formalbeschreibung"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Indexbegriffe Ort""]",False
2665YEPOARO2AQYVLSD2GSUU243MLNUE,Library,Deutsche Nationalbibliothek,1998.0,1998.0,[],"[""Deutsche Literatur""]",MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Inhaltsverzeichnis"", ""Klassifikation"", ""Erschienen in"", ""ISBN"", ""Standort""]",False
266WLRVEE7E4EYMR77BQTTRO6KX54MTQ,Library,Deutsche Nationalbibliothek,2024.0,2024.0,[],"[""Genregulation"", ""Ubiquitin"", ""Signaltransduktion"", ""Interferon"", ""Genexpression"", ""Proteine""]",MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Anmerkungen"", ""Schlagwort"", ""DOI"", ""URN"", ""Standort""]",True
266WYQIOZAQEYWAD7DOCEIT4SKEGX4NA,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1818.0,1818.0,"[""Dokument""]","[""Knebel, Karl Ludwig von"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
266XL4CAER2EPR5PZETCIZH5KPBQ4NNF,Other,Stiftung Deutsches Historisches Museum,1949.0,1949.0,"[""Foto""]","[""Jubiläum"", ""Feier"", ""Mitscherlich, Eilhard"", ""Rössle, Robert""]",LIDO,"[""AlternativTitel"", ""Objekt Bezeichnung"", ""Material/Technik"", ""Maße"", ""Ereignis"", ""(wer)"", ""(wo)"", ""(wann)"", ""Bezug (was)"", ""Bezug (wer)"", ""Standort"", ""Inventarnummer""]",True
266XOHGPAPIHLTPLO4YQZJXLSXLQLX2R,Archive,Bundesarchiv,1996.0,1996.0,"[""Schriftgut""]",[],EAD,"[""Archivaliensignatur"", ""Alt-/Vorsignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Provenienz"", ""Archivalientyp"", ""Sprache der Unterlagen""]",False
2675GKUOLCFAIQF6AX4R3A4XJELZO2OL,Library,Herzogin Anna Amalia Bibliothek,1827.0,1827.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Erschienen"", ""Sprache""]",True
267D3HJBJEPCLSN3CFJ3YYQQ5PJG63QB,Archive,Geheimes Staatsarchiv Preußischer Kulturbesitz,1881.0,1976.0,"[""Archivale""]",[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Archivalientyp""]",False
267JGZHYLDHFYPKLB3SNED2PB7JUHEK6,Library,Ruprecht-Karls-Universität Heidelberg. Universitätsbibliothek,1937.0,1937.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache"", ""Förderung""]",True
267MJM3SI23VZU3H2TIBKZNDBWKDBCUO,Archive,Landesarchiv Baden-Württemberg,,,[],[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Enthältvermerke"", ""Archivalientyp""]",False
267OOAR37F37I3T7AYXM5YLNVZZCVSI5,Library,Deutsche Nationalbibliothek,1925.0,,[],[],MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Inhaltsverzeichnis"", ""Erschienen in"", ""Standort""]",False
26AK6RBRSCFRWIZIIFOYEVXDEIBWYLLJ,Library,Deutsche Nationalbibliothek,1992.0,1992.0,"[""Erlebnisbericht""]","[""Wiedervereinigung"", ""Vorgeschichte"", ""Pfarrer"", ""Evangelische Kirche""]",MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Schlagwort"", ""ISBN"", ""Standort""]",False
26AU2Z66VUFQ2G5D4YZQAVIXJODOXTC4,Library,Niedersächsische Staats- und Universitätsbibliothek Göttingen,1739.0,1739.0,"[""Abschnitt""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache""]",True
26B32XANWUYJXTL3HRZE3SVWI2QDW2BC,Archive,Saarländisches Landesarchiv,1891.0,1897.0,"[""Archivale""]","[""Neunkirchen"", ""Kümmel, Georg /Gutsbesitzer""]",EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Indexbegriffe Ort"", ""Digitalisat im Angebot des Archivs""]",True
26B5INFQGASL7M7GBMUQCVU2MQMRWPHF,Library,Sächsische Landesbibliothek - Staats- und Universitätsbibliothek Dresden,1955.0,1955.0,"[""Abschnitt""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache"", ""Förderung""]",True
26BAXIV4WYTVWWGTPGOJZHNPKN7I5I4E,Archive,Bayerisches Hauptstaatsarchiv,1794.0,1949.0,"[""Akten""]",[],EAD,"[""Bestandssignatur"", ""Kontext"", ""Bestandslaufzeit"", ""Bestandsbeschreibung"", ""Provenienz"", ""Vorprovenienz"", ""Umfang"", ""Archivalientyp"", ""Sprache der Unterlagen""]",False
26BLSWJZPJ5FJUWG5XBXN5SUUQUP7OQF,Archive,MARCHIVUM Mannheim,1978.0,1979.0,"[""Archivale""]",[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Archivalientyp""]",False
26BMBCJACCOF75FXMJP32KSHUHF2PWKY,Archive,Landesarchiv Thüringen – Hauptstaatsarchiv Weimar,1967.0,1967.0,"[""Text""]",[],METS,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Dokumenttyp"", ""Erschienen"", ""Umfang"", ""Anmerkungen"", ""Standort""]",True
26CHTUBRE2G7AKBUHTYGC5GVA2YNTNRD,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1825.0,1825.0,"[""Dokument""]","[""Treviranus, Ludolph Christian"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
26CRYKDH7ZODAORJK2GEG7R2AINAG2FL,Library,Bayerische Staatsbibliothek,1846.0,1846.0,"[""text""]",[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Umfang"", ""URN"", ""Standort""]",True
26DAQ3DSH6HSTVR7L6UTQXJSXMRWZXJ3,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1816.0,1816.0,"[""Dokument""]","[""Regis, Johann Gottlob d. J."", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
26DBJCVEV7UPPQ7ITHNI6VKUCEVAIHKR,Archive,Stadtarchiv Fürth,,,"[""Archivale""]",[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Archivalientyp""]",False
26DTINFUDIUIHV4AETWS4KKXMVJAJC3X,Library,Deutsche Nationalbibliothek,1665.0,1665.0,[],[],MARC 21,"[""Weitere Titel"", ""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""URN"", ""Standort""]",True
26E3C5KL5FYMWAJWNO7QJECNPPY6EISD,Archive,Bundesarchiv,1961.0,1961.0,"[""Schriftgut""]",[],EAD,"[""Archivaliensignatur"", ""Alt-/Vorsignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Archivalientyp"", ""Sprache der Unterlagen""]",False
26EDRXQJBBAQKROHG7S3UVWENETFHE6X,Other,Freies Deutsches Hochstift / Frankfurter Goethe-Museum - Kunstsammlung / Museum,1926.0,1927.0,"[""Druckgraphik""]","[""Faust. Eine Tragödie, zweiter Teil"", ""Drama""]",LIDO,"[""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Maße"", ""Ereignis"", ""(wer)"", ""(wo)"", ""(wann)"", ""(Beschreibung)"", ""Ereignis"", ""(wer)"", ""(Beschreibung)"", ""Bezug (was)"", ""Standort"", ""Inventarnummer"", ""Sammlung""]",True
26EF563MCEM2TR3AMCJPO4XEOZHIXBX6,Archive,Landesarchiv Thüringen – Hauptstaatsarchiv Weimar,1893.0,1893.0,"[""Text""]",[],METS,"[""Beteiligte Personen und Organisationen"", ""Dokumenttyp"", ""Erschienen"", ""Umfang"", ""Anmerkungen"", ""URN"", ""Standort""]",True
26EWYQEKIT6G5FPVMCZI2DOFCCGEYO4S,Library,Deutsche Nationalbibliothek,1920.0,1920.0,[],[],MARC 21,"[""Weitere Titel"", ""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Erschienen in"", ""Standort""]",False
26F2WV4LLTHRG7MILBPYV4NRCBHBYAGI,Archive,Landesarchiv Thüringen – Hauptstaatsarchiv Weimar,1924.0,1924.0,"[""Text""]",[],METS,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Dokumenttyp"", ""Erschienen"", ""Umfang"", ""URN"", ""Standort""]",True
26FF4CIEMGSZRLDMAIKAKLGER53JGCO2,Library,Deutsche Nationalbibliothek,2018.0,2018.0,[],"[""Hypothalamus"", ""Schlaf"", ""Wachen"", ""Melanin"", ""Schlafentzug"", ""Rezeptor""]",MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Anmerkungen"", ""Schlagwort"", ""URN"", ""Standort""]",True
26FO7GOBWEMQRCJFDBG4YIGXUHYXDEXG,Library,Universitätsbibliothek der Humboldt-Universität zu Berlin,1775.0,1775.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Erschienen"", ""Sprache"", ""Förderung""]",True
26FWMGAVXOQD7DF2XERJ7DEC65ZRRJOD,Library,Ruprecht-Karls-Universität Heidelberg. Universitätsbibliothek,1912.0,1912.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache"", ""Förderung""]",True
26GGHAOPCF4QNXJN3RMP6GCB6MS72RMP,Library,Bayerische Staatsbibliothek,1830.0,1830.0,"[""text""]",[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Erschienen in"", ""URN"", ""Standort""]",True
26GVMI6LZAWO4KWQKSHGKS7KYDSFSOJQ,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1824.0,1824.0,"[""Archivale""]","[""Macco, Friedrich Alexander"", ""Goethe, Johann Wolfgang (1749-1832)""]",EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution""]",False
26GXZ7KC3DQBTPTQUKH5KS7XWQRA54IY,Library,Bayerische Staatsbibliothek,1847.0,1847.0,"[""text""]",[],MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""URN"", ""Standort""]",True
26HK2PPCYDTBTENPTPHG66GINK5QALDM,Archive,"Kreis Warendorf. Kreisarchiv, Kreisverwaltung",1979.0,1979.0,"[""Bilder""]",[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Maße"", ""Archivalientyp""]",False
26HYTCG72OVEZJAVR4YRPY4BCMPOKLCP,Archive,Stadtarchiv Fürth,,,"[""Archivale""]",[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Archivalientyp""]",False
26I4B56A7OXZN7OFEUTKP3BME3AOKRCV,Library,Deutsche Nationalbibliothek,1948.0,1948.0,[],[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Anmerkungen"", ""URN"", ""Standort""]",True
